,cytokine,stimulus,stimulus_concentration,sensor,pvalue,qvalue,foldchange,log2fc,pairs
0,IFN beta,ConA,12500,Activin A,3.365014436721508e-13,12.473013068208195,0.32349111853424783,-1.6282019913944297,IFN beta | Activin A
0,IL-10,LPS,2000,IL-12 p40,3.042000734119753e-28,27.516840685475618,0.09514719541705477,-3.3936950578948606,IL-10 | IL-12 p40
0,IL-10,LPS,2000,IL-16,0.03206521902177815,1.493965789284094,0.6373335048173066,-0.6498795892240776,IL-10 | IL-16
0,IL-10,LPS,2000,IL-6,1.4602218324486704e-22,21.83558116251001,0.31231655191367885,-1.6789190646547154,IL-10 | IL-6
0,IL-10,LPS,2000,TIMP1,2.9418053824357584e-05,4.53138606176823,2.069547951437647,1.0493156762076568,IL-10 | TIMP1
0,IL-10,LPS,2000,TNF alpha,7.76160402849126e-86,85.11004851730688,0.024683385454655867,-5.340315908590368,IL-10 | TNF alpha
0,IL-10,LPS,2000,TNF RII,1.477787199887883e-12,11.830388099478522,2.7923484635289353,1.4814789899843923,IL-10 | TNF RII
0,IL-10,LPS,100,Activin A,3.003120219556089e-10,9.522427281971924,0.4061081325443072,-1.300064176554296,IL-10 | Activin A
0,IL-10,LPS,100,CCL1,1.2386237368961207e-26,25.907060601458515,0.23305788974241637,-2.10123974142012,IL-10 | CCL1
0,IL-10,LPS,100,CCL22,1.5151882694462576e-16,15.819533400625966,0.13762146778168405,-2.861222559103121,IL-10 | CCL22
0,IL-10,LPS,100,CCL24,1.1415898166972597e-09,8.942489913905247,0.21085774253431874,-2.245658097644117,IL-10 | CCL24
0,IL-10,LPS,100,CCL5,2.425767641455019e-11,10.615150801518421,0.4310963856525089,-1.213917627993922,IL-10 | CCL5
0,IL-10,LPS,100,CD14,2.135926542517392e-24,23.67041368737753,3.604545241092361,1.8498172567461533,IL-10 | CD14
0,IL-10,LPS,100,CXCL1,7.310414683687658e-10,9.136057986964268,0.390383565404681,-1.3570357761265215,IL-10 | CXCL1
0,IL-10,LPS,100,CXCL16,7.435379909160466e-13,12.128696836390606,3.814042799899206,1.9313210331776436,IL-10 | CXCL16
0,IL-10,LPS,100,G-CSF,5.468438473045098e-23,22.262136669892563,0.1311411154339476,-2.93080802387282,IL-10 | G-CSF
0,IL-10,LPS,100,GM-CSF,1.314740333506167e-09,8.881160013608525,0.3020583421907976,-1.7271008636808796,IL-10 | GM-CSF
0,IL-10,LPS,100,IFN gamma,1.343625348400536e-12,11.871721811494087,0.09666315388341976,-3.3708901226136883,IL-10 | IFN gamma
0,IL-10,LPS,100,IL-1 alpha,7.661530459543787e-44,43.115684467476626,0.05547106589199,-4.172120742257849,IL-10 | IL-1 alpha
0,IL-10,LPS,100,IL-1 beta,1.7181943324810193e-50,49.76492771783237,0.014433055476252076,-6.114479439231532,IL-10 | IL-1 beta
0,IL-10,LPS,100,IL-1 RA RN,2.3613281413626003e-09,8.626843657105656,2.599625285158497,1.3783036854832666,IL-10 | IL-1 RA RN
0,IL-10,LPS,100,IL-12 p40,3.540808390997605e-27,26.450897574225777,0.09435756375471085,-3.405718020077923,IL-10 | IL-12 p40
0,IL-10,LPS,100,IL-6,5.691359012745513e-25,24.24478401809286,0.17679334607310124,-2.4998641174882534,IL-10 | IL-6
0,IL-10,LPS,100,TIMP1,6.328978385863945e-05,4.198666387484886,1.866730314704588,0.9005135174186709,IL-10 | TIMP1
0,IL-10,LPS,100,TNF alpha,1.5047691620160817e-91,90.8225301175796,0.020628903198021506,-5.599189072032627,IL-10 | TNF alpha
0,IL-10,LPS,100,TNF RII,7.887703156386251e-10,9.103049441876331,2.5077379760014638,1.326386614299614,IL-10 | TNF RII
0,IL-10,LPS,5,Activin A,1.4765869216114885e-12,11.830740982518671,0.3971062487301584,-1.3324030320831972,IL-10 | Activin A
0,IL-10,LPS,5,CCL1,5.601534203954847e-36,35.251693007804974,0.1894616737764661,-2.40002205992039,IL-10 | CCL1
0,IL-10,LPS,5,CCL22,1.2779809675326422e-20,19.89347561390618,0.11767148089454472,-3.0871633867244808,IL-10 | CCL22
0,IL-10,LPS,5,CCL24,1.7005987821091472e-14,13.769398136281147,0.15891787446364117,-2.653646692354699,IL-10 | CCL24
0,IL-10,LPS,5,CCL5,1.242522595159499e-11,10.905695704917477,0.4239122037128985,-1.2381625951547695,IL-10 | CCL5
0,IL-10,LPS,5,CD14,6.765615053829148e-24,23.16969271608895,3.245832721837348,1.698588650657831,IL-10 | CD14
0,IL-10,LPS,5,CXCL1,6.188378985761811e-21,20.20842309730217,0.2098343064634597,-2.252677526988681,IL-10 | CXCL1
0,IL-10,LPS,5,CXCL16,1.9894439108914564e-10,9.701268300565703,3.29885051420656,1.7219634043656737,IL-10 | CXCL16
0,IL-10,LPS,5,G-CSF,3.6752629569391424e-28,27.434711582658114,0.10782342542004177,-3.2132574467981057,IL-10 | G-CSF
0,IL-10,LPS,5,GM-CSF,5.469843313725129e-11,10.262025114061302,0.3082511438247648,-1.6978218468537194,IL-10 | GM-CSF
0,IL-10,LPS,5,IFN gamma,1.3418443539803298e-10,9.872297856840426,0.12236094437535877,-3.0307849481908913,IL-10 | IFN gamma
0,IL-10,LPS,5,IL-1 alpha,2.2057534850335924e-42,41.65644302592661,0.06280806155950952,-3.9929064455383676,IL-10 | IL-1 alpha
0,IL-10,LPS,5,IL-1 beta,1.5562923353966532e-56,55.80790882140496,0.009805446126167806,-6.672201013309635,IL-10 | IL-1 beta
0,IL-10,LPS,5,IL-1 RA RN,2.256111176782771e-07,6.646639502971675,2.059994722481262,1.0426406413600158,IL-10 | IL-1 RA RN
0,IL-10,LPS,5,IL-12 p40,9.101223955803464e-33,32.040900198722056,0.07968526001237447,-3.6495433071365375,IL-10 | IL-12 p40
0,IL-10,LPS,5,IL-6,1.4780280640872398e-33,32.8303173196878,0.15167938771692227,-2.720903049243344,IL-10 | IL-6
0,IL-10,LPS,5,TIMP1,0.000135797464830517,3.867108337716742,1.7737570484642675,0.8268084172043555,IL-10 | TIMP1
0,IL-10,LPS,5,TNF alpha,8.386716610330684e-88,87.0764080316754,0.017239702674810974,-5.858121296628147,IL-10 | TNF alpha
0,IL-10,LPS,5,TNF RII,1.5280350097913565e-06,5.815866695246575,2.038592169824815,1.027573186133851,IL-10 | TNF RII
0,TGF-beta 1 (total),LPS,2000,IFN gamma,2.6868057645300144e-09,8.570763728595434,0.18739356150448605,-2.415856709366888,TGF-beta 1 (total) | IFN gamma
0,TGF-beta 1 (total),LPS,2000,IL-12 p40,1.77862011985284e-05,4.7499167992284725,0.4869702685532356,-1.0380944020873104,TGF-beta 1 (total) | IL-12 p40
0,TGF-beta 1 (total),LPS,100,IFN gamma,1.141214407476045e-09,8.942632754147938,0.1529181280526827,-2.7091686502459074,TGF-beta 1 (total) | IFN gamma
0,TGF-beta 1 (total),LPS,100,IL-12 p40,5.561687411634627e-06,5.254793423817258,0.5241688381589833,-0.9318965069017288,TGF-beta 1 (total) | IL-12 p40
0,TGF-beta 1 (total),LPS,5,IFN gamma,8.614784494144643e-08,7.06475558231049,0.17927150469783984,-2.4797819056112074,TGF-beta 1 (total) | IFN gamma
0,TGF-beta 1 (total),LPS,5,IL-12 p40,2.389814172344605e-08,7.621635867697443,0.3987802594956333,-1.3263340999773383,TGF-beta 1 (total) | IL-12 p40
0,IFN alpha 2 (alpha 2b),LPS,2000,Activin A,9.547945693204306e-05,4.020090059837965,0.46377056373243264,-1.1085168421845055,IFN alpha 2 (alpha 2b) | Activin A
0,IFN alpha 2 (alpha 2b),LPS,2000,CCL1,8.567075602704432e-13,12.067167400521532,0.40791203079634325,-1.293670036851648,IFN alpha 2 (alpha 2b) | CCL1
0,IFN alpha 2 (alpha 2b),LPS,2000,CCL19,3.818568496537574e-06,5.418099414724472,1.8222951384605928,0.8657566365882636,IFN alpha 2 (alpha 2b) | CCL19
0,IFN alpha 2 (alpha 2b),LPS,2000,CCL22,0.00020597981114322113,3.6861753443821517,0.19077616445505052,-2.3900471623834854,IFN alpha 2 (alpha 2b) | CCL22
0,IFN alpha 2 (alpha 2b),LPS,2000,CCL24,3.529239035968109e-05,4.452318925803747,0.35891148366116427,-1.4783000108084174,IFN alpha 2 (alpha 2b) | CCL24
0,IFN alpha 2 (alpha 2b),LPS,2000,CCL5,1.6666718235323524e-05,4.778149906626735,2.2885587139180865,1.1944393053499174,IFN alpha 2 (alpha 2b) | CCL5
0,IFN alpha 2 (alpha 2b),LPS,2000,CCL7,0.00011128462386916268,3.9535648377325523,1.6917083235668868,0.7584808471708014,IFN alpha 2 (alpha 2b) | CCL7
0,IFN alpha 2 (alpha 2b),LPS,2000,CXCL1,0.00020809947465590616,3.6817290161570853,0.5254401010026177,-0.9284017853372162,IFN alpha 2 (alpha 2b) | CXCL1
0,IFN alpha 2 (alpha 2b),LPS,2000,CXCL10,3.9541965095392966e-32,31.40294175159091,2.4608760578415465,1.2991719982104617,IFN alpha 2 (alpha 2b) | CXCL10
0,IFN alpha 2 (alpha 2b),LPS,2000,CXCL5,6.00140575557103e-11,10.221747009553129,0.09563537793390273,-3.3863117836165757,IFN alpha 2 (alpha 2b) | CXCL5
0,IFN alpha 2 (alpha 2b),LPS,2000,GM-CSF,0.00010158917992115695,3.993152545504587,0.4071412821010192,-1.29639858389114,IFN alpha 2 (alpha 2b) | GM-CSF
0,IFN alpha 2 (alpha 2b),LPS,2000,IFN gamma,2.5064963320063048e-06,5.600932926594749,8.467286834053134,3.0818997619880464,IFN alpha 2 (alpha 2b) | IFN gamma
0,IFN alpha 2 (alpha 2b),LPS,2000,IL-1 RA RN,3.087330186759898e-05,4.510416920689787,1.9228467676445582,0.9432437983681157,IFN alpha 2 (alpha 2b) | IL-1 RA RN
0,IFN alpha 2 (alpha 2b),LPS,2000,IL-12 p40,1.597146022237352e-05,4.7966553758134065,0.5178792849974485,-0.9493122425957566,IFN alpha 2 (alpha 2b) | IL-12 p40
0,IFN alpha 2 (alpha 2b),LPS,100,Activin A,0.0013112278232305173,2.8823218439500033,0.5247071931117988,-0.9304155271372695,IFN alpha 2 (alpha 2b) | Activin A
0,IFN alpha 2 (alpha 2b),LPS,100,CCL1,4.4339330633885625e-14,13.353210867473315,0.27240205268926265,-1.8761905200488986,IFN alpha 2 (alpha 2b) | CCL1
0,IFN alpha 2 (alpha 2b),LPS,100,CCL19,8.331752866977787e-06,5.0792636203973105,2.0048567840618174,1.0034991821647818,IFN alpha 2 (alpha 2b) | CCL19
0,IFN alpha 2 (alpha 2b),LPS,100,CCL22,5.577345108202173e-06,5.253572481929317,0.3228530079951472,-1.6310506262674371,IFN alpha 2 (alpha 2b) | CCL22
0,IFN alpha 2 (alpha 2b),LPS,100,CCL24,9.311115918794586e-07,6.030998266566223,0.285964745533066,-1.8060907960642945,IFN alpha 2 (alpha 2b) | CCL24
0,IFN alpha 2 (alpha 2b),LPS,100,CCL5,1.253931448116063e-05,4.901726205545738,2.123674072506059,1.0865623678087226,IFN alpha 2 (alpha 2b) | CCL5
0,IFN alpha 2 (alpha 2b),LPS,100,CCL7,0.00026505250152339497,3.576668092615898,1.8146965822053527,0.8597283493556328,IFN alpha 2 (alpha 2b) | CCL7
0,IFN alpha 2 (alpha 2b),LPS,100,CXCL1,0.000984391433641231,3.006832174264776,0.6056913393310887,-0.723345312180027,IFN alpha 2 (alpha 2b) | CXCL1
0,IFN alpha 2 (alpha 2b),LPS,100,CXCL10,3.271065384626236e-36,35.48531077476876,2.5910463276672067,1.3735348110016872,IFN alpha 2 (alpha 2b) | CXCL10
0,IFN alpha 2 (alpha 2b),LPS,100,CXCL5,7.773228969455636e-12,11.109398539459503,0.11648193083586171,-3.1018219195382972,IFN alpha 2 (alpha 2b) | CXCL5
0,IFN alpha 2 (alpha 2b),LPS,100,GM-CSF,0.00046142457354191746,3.3358992804922694,0.48876221458524094,-1.032795337835437,IFN alpha 2 (alpha 2b) | GM-CSF
0,IFN alpha 2 (alpha 2b),LPS,100,IFN gamma,3.32826893121302e-05,4.477781589045063,7.141223974852093,2.836171367127412,IFN alpha 2 (alpha 2b) | IFN gamma
0,IFN alpha 2 (alpha 2b),LPS,100,IL-1 RA RN,0.0002959369893821855,3.5288007486596205,1.8783610034269393,0.9094743621410065,IFN alpha 2 (alpha 2b) | IL-1 RA RN
0,IFN alpha 2 (alpha 2b),LPS,100,IL-12 p40,5.3036704690936765e-08,7.275423467616132,0.3734797075914841,-1.420898236216744,IFN alpha 2 (alpha 2b) | IL-12 p40
0,IFN alpha 2 (alpha 2b),LPS,5,Activin A,0.00020336786504217201,3.691717670574665,0.5252268105455008,-0.9289875334665166,IFN alpha 2 (alpha 2b) | Activin A
0,IFN alpha 2 (alpha 2b),LPS,5,CCL1,1.7059257715970243e-20,19.768039869819816,0.25561907208976586,-1.9679326131297425,IFN alpha 2 (alpha 2b) | CCL1
0,IFN alpha 2 (alpha 2b),LPS,5,CCL19,3.882625267791392e-09,8.410874523433806,1.5463227667551287,0.6288414870474982,IFN alpha 2 (alpha 2b) | CCL19
0,IFN alpha 2 (alpha 2b),LPS,5,CCL22,2.513066920848641e-07,6.599795946358351,0.23471430438402063,-2.091022327014212,IFN alpha 2 (alpha 2b) | CCL22
0,IFN alpha 2 (alpha 2b),LPS,5,CCL24,6.681625078245739e-10,9.17511789730268,0.21823765914192442,-2.196028019947321,IFN alpha 2 (alpha 2b) | CCL24
0,IFN alpha 2 (alpha 2b),LPS,5,CCL5,6.527475911229581e-07,6.185254722207334,2.3016145458758555,1.202646243845664,IFN alpha 2 (alpha 2b) | CCL5
0,IFN alpha 2 (alpha 2b),LPS,5,CCL7,3.947561495073364e-05,4.40367109583189,2.2786614419194944,1.188186588338474,IFN alpha 2 (alpha 2b) | CCL7
0,IFN alpha 2 (alpha 2b),LPS,5,CXCL1,0.00027571761539876697,3.5595354862479054,0.5492051210354056,-0.8645830170026058,IFN alpha 2 (alpha 2b) | CXCL1
0,IFN alpha 2 (alpha 2b),LPS,5,CXCL10,3.2677710856949314e-42,41.485748374324935,2.822236953003501,1.496839120667953,IFN alpha 2 (alpha 2b) | CXCL10
0,IFN alpha 2 (alpha 2b),LPS,5,CXCL5,3.0428915151740566e-14,13.51671353078384,0.09711217513388423,-3.3642040094324996,IFN alpha 2 (alpha 2b) | CXCL5
0,IFN alpha 2 (alpha 2b),LPS,5,GM-CSF,1.3524322775489211e-05,4.868884472781967,0.3943222313534815,-1.3425530449557463,IFN alpha 2 (alpha 2b) | GM-CSF
0,IFN alpha 2 (alpha 2b),LPS,5,IFN gamma,7.512871782404927e-08,7.124194022935723,9.039710318294674,3.1762765415502088,IFN alpha 2 (alpha 2b) | IFN gamma
0,IFN alpha 2 (alpha 2b),LPS,5,IL-1 RA RN,1.0512887074512702e-05,4.978278000589494,2.2464199639054194,1.1676276620244153,IFN alpha 2 (alpha 2b) | IL-1 RA RN
0,IFN alpha 2 (alpha 2b),LPS,5,IL-12 p40,8.142162347842613e-11,10.089260242405002,0.33657035746891145,-1.5710199741189588,IFN alpha 2 (alpha 2b) | IL-12 p40
0,CXCL12 (alpha),LPS,2000,IFN gamma,0.03685872852284325,1.4334596502628265,1.81635122755013,0.86104320331716,CXCL12 (alpha) | IFN gamma
0,IFN gamma,LPS,100,CXCL10,3.151322446900384e-10,9.501507157046587,1.604778671379977,0.6823743367738372,IFN gamma | CXCL10
0,IFN gamma,LPS,100,CXCL16,0.029553969450837384,1.529384179932682,1.5972531879733984,0.6755930191245668,IFN gamma | CXCL16
0,IFN gamma,LPS,100,GM-CSF,0.012558817918261208,1.9010512360554914,0.6367584423828191,-0.6511819124678547,IFN gamma | GM-CSF
0,IFN gamma,LPS,5,CXCL10,3.265057203977286e-11,10.486109205459643,1.5663868790332878,0.6474405852528605,IFN gamma | CXCL10
0,IFN gamma,LPS,5,GM-CSF,0.004613113947745657,2.336005817824862,0.5951072830533691,-0.7487783209591681,IFN gamma | GM-CSF
0,TNF RI,LPS,2000,TNF alpha,2.763066000611649e-31,30.558608741084537,0.2263010929062682,-2.143684542864767,TNF RI | TNF alpha
0,TNF RI,LPS,100,TNF alpha,2.3088633250060675e-31,30.636601774727904,0.25520743401412677,-1.9702577404745998,TNF RI | TNF alpha
0,TNF RI,LPS,5,TNF alpha,1.883921828379957e-30,29.724937121823167,0.23529851714025474,-2.0874358662127075,TNF RI | TNF alpha
0,IL-23,LPS,5,IFN gamma,0.04068825411896442,1.3905309447686574,1.7149892410277463,0.778199525689864,IL-23 | IFN gamma
0,IL-7,LPS,2000,IFN gamma,2.4040110460457557e-06,5.619063541151121,8.467286834053134,3.0818997619880464,IL-7 | IFN gamma
0,IL-7,LPS,100,IFN gamma,2.5995271274469946e-06,5.585105646113046,7.141223974852093,2.836171367127412,IL-7 | IFN gamma
0,IL-7,LPS,5,IFN gamma,5.568641916849509e-08,7.2542507078664356,9.039710318294674,3.1762765415502088,IL-7 | IFN gamma
0,IL-12 p70,LPS,2000,CCL22,0.014688933879695823,1.833009724084988,0.5375051743010106,-0.8956494519946089,IL-12 p70 | CCL22
0,IL-12 p70,LPS,2000,CCL24,0.025672901545686546,1.5905250446877919,0.6330693190688553,-0.659564616084468,IL-12 p70 | CCL24
0,IL-12 p70,LPS,2000,CCL3,2.0977711736623265e-34,33.67824188670284,0.09629962321866396,-3.3763260363750285,IL-12 p70 | CCL3
0,IL-12 p70,LPS,2000,CCL4,7.39743840403208e-26,25.130918642375555,0.4321621469639179,-1.2103553826599267,IL-12 p70 | CCL4
0,IL-12 p70,LPS,2000,CXCL1,3.24927775506245e-06,5.488213162667005,0.42424837693749523,-1.237018954479956,IL-12 p70 | CXCL1
0,IL-12 p70,LPS,2000,CXCL5,5.1075274415638255e-06,5.291789291325426,0.14019338957879032,-2.8345097701232396,IL-12 p70 | CXCL5
0,IL-12 p70,LPS,2000,CXCL7,0.002146534381278139,2.668262150986175,0.4804435135992608,-1.0575612735462712,IL-12 p70 | CXCL7
0,IL-12 p70,LPS,2000,IFN gamma,1.7478259841574504e-05,4.757501808476323,8.467286834053134,3.0818997619880464,IL-12 p70 | IFN gamma
0,IL-12 p70,LPS,2000,IL-1 alpha,8.972933970222966e-05,4.047065528111419,0.5979825284826468,-0.7418247617008836,IL-12 p70 | IL-1 alpha
0,IL-12 p70,LPS,2000,IL-1 beta,5.5747087817527176e-11,10.253777814877331,0.2960798267890126,-1.7559418981338406,IL-12 p70 | IL-1 beta
0,IL-12 p70,LPS,2000,IL-6,1.4121463620509928e-14,13.85012028845636,0.4586055250843994,-1.1246743588874357,IL-12 p70 | IL-6
0,IL-12 p70,LPS,2000,MIF,0.00010386339749529587,3.9835374752194324,0.6283158371443269,-0.6704381501978572,IL-12 p70 | MIF
0,IL-12 p70,LPS,2000,TIMP1,2.4442862482572372e-05,4.611847935598462,0.5135687944761769,-0.9613705509594613,IL-12 p70 | TIMP1
0,IL-12 p70,LPS,2000,TNF alpha,3.9120131092655304e-22,21.40759969854902,0.3472970933329114,-1.525757758603702,IL-12 p70 | TNF alpha
0,IL-12 p70,LPS,100,CCL22,0.0109933119858518,1.9588714467497708,0.5149322228906401,-0.9575455424642343,IL-12 p70 | CCL22
0,IL-12 p70,LPS,100,CCL24,0.01991639438908217,1.700789282310907,0.6027176543349088,-0.7304457711794573,IL-12 p70 | CCL24
0,IL-12 p70,LPS,100,CCL3,4.77818440292138e-33,32.32073709367659,0.11633799159465476,-3.103605791414624,IL-12 p70 | CCL3
0,IL-12 p70,LPS,100,CCL4,5.1673668718011655e-20,19.28673070339674,0.44141386959467543,-1.1797961338672642,IL-12 p70 | CCL4
0,IL-12 p70,LPS,100,CXCL1,4.061763186237762e-05,4.39128540094802,0.48037850146693395,-1.0577565077927351,IL-12 p70 | CXCL1
0,IL-12 p70,LPS,100,CXCL5,4.126273285960405e-06,5.384442011783577,0.18384862529551815,-2.4434097058726882,IL-12 p70 | CXCL5
0,IL-12 p70,LPS,100,CXCL7,0.005849949507167232,2.2328478824397484,0.4913576576615588,-1.0251545548789358,IL-12 p70 | CXCL7
0,IL-12 p70,LPS,100,IFN gamma,4.712678072417964e-05,4.326732226301825,7.141223974852093,2.836171367127412,IL-12 p70 | IFN gamma
0,IL-12 p70,LPS,100,IL-1 alpha,6.227212944487707e-05,4.205706282980267,0.6184080486144558,-0.6933689987478271,IL-12 p70 | IL-1 alpha
0,IL-12 p70,LPS,100,IL-1 beta,3.6990951777976524e-05,4.431904494134582,0.496129938062096,-1.0112100782120277,IL-12 p70 | IL-1 beta
0,IL-12 p70,LPS,100,TIMP1,0.00010298126752866121,3.9872417670308713,0.5958252470196403,-0.7470388384057836,IL-12 p70 | TIMP1
0,IL-12 p70,LPS,100,TNF alpha,8.249522657828577e-23,22.083571180306876,0.3396239589608531,-1.5579898566832227,IL-12 p70 | TNF alpha
0,IL-12 p70,LPS,5,CCL1,0.0006270798445139568,3.2026771580143847,0.6102755962355816,-0.7124671939629184,IL-12 p70 | CCL1
0,IL-12 p70,LPS,5,CCL22,0.007767292122258571,2.1097303610358584,0.6200599513799883,-0.6895203836181899,IL-12 p70 | CCL22
0,IL-12 p70,LPS,5,CCL24,0.014625758030334357,1.8348816158536452,0.6269098082475539,-0.6736701934126408,IL-12 p70 | CCL24
0,IL-12 p70,LPS,5,CCL3,7.3857614219691045e-31,30.13160472522495,0.12062099673107725,-3.0514470330625993,IL-12 p70 | CCL3
0,IL-12 p70,LPS,5,CCL4,1.141246302642476e-23,22.942620616462747,0.4512759612285161,-1.1479181644204628,IL-12 p70 | CCL4
0,IL-12 p70,LPS,5,CXCL1,8.403887659298731e-08,7.075519761748326,0.4142127873754895,-1.2715560024625963,IL-12 p70 | CXCL1
0,IL-12 p70,LPS,5,CXCL5,7.327843085999979e-10,9.135023838960016,0.13371159664072774,-2.9028035008806006,IL-12 p70 | CXCL5
0,IL-12 p70,LPS,5,CXCL7,0.0005483907121114505,3.260909909303575,0.4547993177904281,-1.1366980047317494,IL-12 p70 | CXCL7
0,IL-12 p70,LPS,5,IFN gamma,4.167379851726703e-06,5.380136912312023,9.039710318294674,3.1762765415502088,IL-12 p70 | IFN gamma
0,IL-12 p70,LPS,5,IL-1 beta,5.364907425408402e-09,8.27043776763674,0.2575756840965681,-1.956931689668885,IL-12 p70 | IL-1 beta
0,IL-12 p70,LPS,5,IL-6,1.4188382194558905e-13,12.848067121387553,0.5861082955963861,-0.7707608379447621,IL-12 p70 | IL-6
0,IL-12 p70,LPS,5,TIMP1,9.50762199089789e-07,6.021928093512077,0.5434691073449367,-0.879730065056957,IL-12 p70 | TIMP1
0,IL-12 p70,LPS,5,TNF alpha,1.2344811872352014e-21,20.908515524073238,0.3302615168420242,-1.5983192230407903,IL-12 p70 | TNF alpha
0,IFN beta,PMAi,505,CCL22,0.000824605703539312,3.0837536656454,0.520434317824513,-0.9422119973150611,IFN beta | CCL22
0,IFN beta,PMAi,505,CCL7,3.9039103014146784e-05,4.408500169501291,3.3807692652310295,1.7573515568210305,IFN beta | CCL7
0,IFN beta,PMAi,505,CXCL10,2.9063438030173438e-18,17.536653012570135,2.4865607636665548,1.3141516864671527,IFN beta | CXCL10
0,IFN beta,PMAi,505,CXCL16,0.022949282223874753,1.6392308931805437,1.718670495874933,0.7812929773152709,IFN beta | CXCL16
0,IFN beta,PMAi,505,CXCL5,0.0024267802942819165,2.6149695402317685,0.3219114397117286,-1.6352642483540751,IFN beta | CXCL5
0,IFN beta,PMAi,505,IL-1 RA RN,0.02768465501392114,1.5577608839809765,1.7489049932833194,0.8064519190812427,IFN beta | IL-1 RA RN
0,IFN beta,PMAi,505,IL-10,6.252723214256181e-13,12.203930795560773,3.178271880276492,1.6682425430468288,IFN beta | IL-10
0,IFN beta,PMAi,505,IL-21,7.877201585192332e-08,7.103628040373461,2.6789907140325413,1.4216895804925649,IFN beta | IL-21
0,IFN beta,PMAi,505,IL-4,0.01573775946413781,1.8030570967306638,3.5528648279538286,1.8289828010388682,IFN beta | IL-4
0,IFN beta,PMAi,101,CCL1,0.0017849224736778046,2.7483806422885477,0.5875573450701368,-0.7671984305953985,IFN beta | CCL1
0,IFN beta,PMAi,101,CCL7,2.7212844344905453e-06,5.565226062456274,2.5568114471936663,1.3543457725355068,IFN beta | CCL7
0,IFN beta,PMAi,101,CCL8,3.068495557112421e-19,18.513074501196396,1.512407464908335,0.5968468752786058,IFN beta | CCL8
0,IFN beta,PMAi,101,CXCL10,9.096627094886588e-24,23.041119608295986,3.5173049790908615,1.8144704338389566,IFN beta | CXCL10
0,IFN beta,PMAi,101,CXCL16,0.0013807324393119642,2.8598904715939906,1.565154932756186,0.6463054748292263,IFN beta | CXCL16
0,IFN beta,PMAi,101,CXCL5,0.001356512771991324,2.8675761128649784,0.17744929335866755,-2.494521265599668,IFN beta | CXCL5
0,IFN beta,PMAi,101,IL-1 RA RN,0.03405757578663192,1.4677862682923168,1.6232373915802591,0.6988740033430484,IFN beta | IL-1 RA RN
0,IFN beta,PMAi,101,MMP-1,0.0002487392011895264,3.604255764715309,0.13596328068812583,-2.8787110163668435,IFN beta | MMP-1
0,MMP-1,PMAi,505,CCL3,0.008557420855209188,2.0676571088193425,1.7956729957510602,0.8445246494322267,MMP-1 | CCL3
0,IL-15,PMAi,505,IL-10,1.5073749425032781e-05,4.821778708397522,2.656387517206013,1.4094656242339831,IL-15 | IL-10
0,IL-15,PMAi,101,IL-5,0.015635087924565957,1.8058996721411342,1.5085168683579975,0.5931308289077954,IL-15 | IL-5
0,MMP-2,PMAi,505,CCL22,0.01391559629522033,1.8564981790406676,0.520434317824513,-0.9422119973150611,MMP-2 | CCL22
0,IL-1 RA RN,PMAi,101,IL-6,0.03344375231573717,1.4756850016099274,0.3895580859899762,-1.360089634067052,IL-1 RA RN | IL-6
0,TGF-beta 3,PMAi,505,CCL22,0.027193739424039548,1.5655310682653327,1.882789197683838,0.9128714808439343,TGF-beta 3 | CCL22
0,TGF-beta 3,PMAi,505,IL-1 RA RN,0.033852757686756364,1.4704059473818252,1.5539101730352594,0.6359031082101085,TGF-beta 3 | IL-1 RA RN
0,IL-3,PMAi,101,IL-1 alpha,0.0053108432129780414,2.274836519658544,1.733268697089152,0.7934953232281629,IL-3 | IL-1 alpha
0,CXCL10,PMAi,101,Activin A,0.029612442349467968,1.528525771767948,1.5160805136832274,0.6003463719833617,CXCL10 | Activin A
0,IL-4,PMAi,505,CCL2,0.0003818252917432695,3.418135307737154,0.6539965562527894,-0.612645055937863,IL-4 | CCL2
0,IL-4,PMAi,505,CCL22,0.020486003747939713,1.68854275216425,2.1866929102548736,1.1287506287261797,IL-4 | CCL22
0,IL-4,PMAi,505,CXCL5,0.043811701762401276,1.3584098773475821,0.5263188280747659,-0.9259910894083141,IL-4 | CXCL5
0,IL-4,PMAi,505,IL-1 beta,0.03055662717220401,1.5148945846951458,0.27199592088588875,-1.8783430793008185,IL-4 | IL-1 beta
0,IL-4,PMAi,505,IL-1 RA RN,0.00016860464381751337,3.773130467928673,2.351627703470576,1.2336596788517227,IL-4 | IL-1 RA RN
0,IL-4,PMAi,505,IL-10,0.038830645382976495,1.410825391222272,1.5719872491208409,0.65258951549427,IL-4 | IL-10
0,IL-4,PMAi,101,CCL22,0.022716758454612608,1.643653639761682,2.110893133626071,1.077853542450916,IL-4 | CCL22
0,IL-4,PMAi,101,CCL7,1.2140112178022418e-07,6.915777300240082,0.4717830420757757,-1.0838045320812202,IL-4 | CCL7
0,IL-4,PMAi,101,CXCL1,0.00042980868494127715,3.3667248131722527,0.27976606948491917,-1.8377070943367206,IL-4 | CXCL1
0,IL-4,PMAi,101,CXCL16,0.00513226432847228,2.2896909841286224,0.6305376074649995,-0.6653456743969738,IL-4 | CXCL16
